"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.070407587E1,1.499999966E-2,-1.799999923E-2,1.000000047E-3,2.345207799E-2
1.070909041E1,4.199999943E-2,-3.099999949E-2,1.400000043E-2,5.404627585E-2
1.071410487E1,4.199999943E-2,-4.000000190E-3,1.230000034E-1,1.300346138E-1
1.071911954E1,1.000000047E-3,8.999999613E-3,2.319999933E-1,2.321766502E-1
1.072413408E1,-1.099999994E-2,-4.000000190E-3,2.189999968E-1,2.193125591E-1
1.072914855E1,-1.099999994E-2,-4.399999976E-2,-1.200000010E-2,4.691481621E-2
1.073416301E1,-1.099999994E-2,-1.700000092E-2,-1.480000019E-1,1.493787153E-1
1.073917770E1,1.499999966E-2,3.599999845E-2,-6.599999964E-2,7.666159293E-2
1.074419218E1,2.700000070E-2,5.900000036E-2,1.230000034E-1,1.390647364E-1
1.074920672E1,0.000000000E0,3.200000152E-2,3.000000119E-1,3.017018516E-1
1.075422118E1,1.300000027E-2,1.799999923E-2,3.000000119E-1,3.008205564E-1
1.075923586E1,0.000000000E0,1.799999923E-2,1.640000045E-1,1.649848522E-1
1.076425032E1,2.500000037E-2,-7.000000216E-3,5.499999970E-2,6.081940471E-2
1.076926488E1,2.500000037E-2,-7.000000216E-3,5.499999970E-2,6.081940471E-2
1.077427934E1,2.500000037E-2,-4.800000042E-2,1.230000034E-1,1.343800614E-1
1.077929403E1,3.900000080E-2,-6.199999899E-2,1.369999945E-1,1.553512100E-1
1.078430847E1,3.599999845E-2,-1.999999955E-2,1.000000047E-3,4.119465828E-2
1.078932301E1,8.999999613E-3,7.000000216E-3,1.400000043E-2,1.805547031E-2
1.079433747E1,-3.099999949E-2,3.400000185E-2,1.509999931E-1,1.578543569E-1
1.079935216E1,-1.799999923E-2,1.999999955E-2,1.509999931E-1,1.533786095E-1
1.080436663E1,-4.000000190E-3,-4.999999888E-3,5.499999970E-2,5.537147251E-2
1.080938116E1,5.000000075E-2,-4.600000009E-2,-5.299999937E-2,8.616843979E-2
1.081439562E1,3.599999845E-2,-4.600000009E-2,-1.200000010E-2,5.963220522E-2
1.081941008E1,8.999999613E-3,-3.299999982E-2,8.200000226E-2,8.884818711E-2
1.082442477E1,-3.000000026E-3,-4.300000146E-2,9.600000083E-2,1.052330760E-1
1.082943923E1,8.999999613E-3,-4.300000146E-2,-1.070000008E-1,1.156676285E-1
1.083445377E1,8.999999613E-3,-1.600000076E-2,-2.569999993E-1,2.576548072E-1
1.083946822E1,8.999999613E-3,-1.600000076E-2,-2.300000042E-1,2.307314498E-1
1.084448291E1,8.999999613E-3,-2.700000070E-2,-7.999999821E-2,8.491171736E-2
1.084949741E1,2.199999988E-2,-2.700000070E-2,2.800000086E-2,4.468780685E-2
1.085451194E1,-1.799999923E-2,1.300000027E-2,5.499999970E-2,5.931273005E-2
1.085952640E1,8.000000380E-3,1.300000027E-2,-2.600000054E-2,3.014962754E-2
1.086454109E1,-4.000000190E-3,0.000000000E0,-7.999999821E-2,8.009993580E-2
1.086955555E1,-1.799999923E-2,0.000000000E0,-6.599999964E-2,6.841052496E-2
1.087457009E1,8.999999613E-3,-1.300000027E-2,-3.900000080E-2,4.208325157E-2
1.087958458E1,4.899999872E-2,-3.999999911E-2,-7.999999821E-2,1.019852907E-1
1.088459927E1,8.000000380E-3,-1.200000010E-2,-1.350000054E-1,1.357681902E-1
1.088961373E1,-4.999999888E-3,4.100000113E-2,-6.599999964E-2,7.785884693E-2
1.089462828E1,-3.200000152E-2,6.899999827E-2,8.200000226E-2,1.118436419E-1
1.089964274E1,-3.200000152E-2,2.800000086E-2,1.230000034E-1,1.301422337E-1
1.090465743E1,-2.999999933E-2,0.000000000E0,5.499999970E-2,6.264981985E-2
1.090967189E1,9.999999776E-3,1.400000043E-2,-3.900000080E-2,4.262628380E-2
1.091468637E1,3.700000048E-2,2.800000086E-2,5.499999970E-2,7.195832162E-2
1.091970090E1,9.999999776E-3,5.499999970E-2,2.460000068E-1,2.522716855E-1
1.092471537E1,-3.999999911E-2,1.300000027E-2,2.730000019E-1,2.762209278E-1
1.092973006E1,-2.600000054E-2,-2.700000070E-2,1.369999945E-1,1.420352018E-1
1.093474453E1,-2.600000054E-2,-1.300000027E-2,-5.299999937E-2,6.044832478E-2
1.093975906E1,-2.600000054E-2,0.000000000E0,-9.399999678E-2,9.752947976E-2
1.094477352E1,0.000000000E0,1.200000010E-2,6.899999827E-2,7.003570349E-2
1.094978822E1,0.000000000E0,1.200000010E-2,2.049999982E-1,2.053509174E-1
1.095480268E1,-1.300000027E-2,3.900000080E-2,2.730000019E-1,2.760778896E-1
1.095981720E1,-2.600000054E-2,5.299999937E-2,1.640000045E-1,1.743014671E-1
1.096483166E1,-2.500000037E-2,3.700000048E-2,2.800000086E-2,5.270673678E-2
1.096984637E1,-1.099999994E-2,2.300000004E-2,8.200000226E-2,8.587199993E-2
1.097486083E1,-1.099999994E-2,-1.700000092E-2,1.099999994E-1,1.118481108E-1
1.097987537E1,-1.099999994E-2,-3.099999949E-2,4.100000113E-2,5.256424698E-2
1.098488983E1,2.000000095E-3,-3.000000026E-3,-3.900000080E-2,3.916631286E-2
1.098990430E1,-1.099999994E-2,5.000000075E-2,-3.900000080E-2,6.435837270E-2
1.099491899E1,-1.099999994E-2,5.000000075E-2,-2.600000054E-2,5.741950976E-2
1.099993346E1,-2.400000021E-2,9.999999776E-3,2.800000086E-2,3.820994705E-2
1.100494799E1,-2.300000004E-2,2.199999988E-2,5.499999970E-2,6.354525918E-2
1.100996247E1,4.000000190E-3,3.500000015E-2,4.100000113E-2,5.405552798E-2
1.101497693E1,4.000000190E-3,6.199999899E-2,4.100000113E-2,7.443789337E-2
1.101999162E1,-2.199999988E-2,2.199999988E-2,1.230000034E-1,1.268739565E-1
1.102500610E1,-8.000000380E-3,-2.999999933E-2,1.909999996E-1,1.935071054E-1
1.103002064E1,-8.000000380E-3,-2.000000095E-3,1.099999994E-1,1.103086573E-1
1.103503532E1,1.799999923E-2,-2.000000095E-3,-1.350000054E-1,1.362094028E-1
1.104004978E1,5.900000036E-2,-2.999999933E-2,-2.440000027E-1,2.528181191E-1
1.104506425E1,5.499999970E-2,-3.999999911E-2,-7.999999821E-2,1.049999981E-1
1.105007879E1,0.000000000E0,-1.300000027E-2,1.909999996E-1,1.914418969E-1
1.105509325E1,-3.999999911E-2,0.000000000E0,3.269999921E-1,3.294373913E-1
1.106010794E1,-1.200000010E-2,-1.300000027E-2,1.909999996E-1,1.918176214E-1
1.106512242E1,2.500000037E-2,-1.200000010E-2,-2.600000054E-2,3.801315626E-2
1.107013696E1,1.200000010E-2,1.499999966E-2,-7.999999821E-2,8.227393090E-2
1.107515144E1,1.200000010E-2,1.000000047E-3,8.200000226E-2,8.287943276E-2
1.108016612E1,-1.400000043E-2,1.000000047E-3,2.590000033E-1,2.593800334E-1
1.108518059E1,-1.000000047E-3,1.000000047E-3,2.319999933E-1,2.320043036E-1
1.109019512E1,1.200000010E-2,1.000000047E-3,2.800000086E-2,3.047950214E-2
1.109520958E1,2.600000054E-2,4.199999943E-2,-5.299999937E-2,7.244998215E-2
1.110022427E1,3.900000080E-2,4.199999943E-2,-2.600000054E-2,6.293647625E-2
1.110523875E1,1.099999994E-2,3.900000080E-2,2.800000086E-2,4.925444254E-2
1.111025321E1,1.099999994E-2,1.200000010E-2,9.600000083E-2,9.737042755E-2
1.111526767E1,-1.000000047E-3,1.200000010E-2,1.369999945E-1,1.375281735E-1
1.112028220E1,2.500000037E-2,1.200000010E-2,1.230000034E-1,1.260872748E-1
1.112529689E1,1.099999994E-2,1.099999994E-2,8.200000226E-2,8.346256867E-2
1.113031136E1,-1.600000076E-2,-2.000000095E-3,1.500000060E-1,1.508641833E-1
1.113532590E1,-1.600000076E-2,-1.499999966E-2,6.899999827E-2,7.240165589E-2
1.114034036E1,2.400000021E-2,-4.199999943E-2,-1.480000019E-1,1.557048507E-1
1.114535485E1,2.199999988E-2,9.999999776E-3,-3.120000064E-1,3.129345043E-1
1.115036954E1,-4.500000179E-2,5.099999905E-2,-2.160000056E-1,2.264552991E-1
1.115538400E1,-4.500000179E-2,2.400000021E-2,1.400000043E-2,5.288667302E-2
1.116039850E1,-1.799999923E-2,-2.999999933E-2,5.499999970E-2,6.518435318E-2
1.116541297E1,1.999999955E-2,-1.499999966E-2,1.400000043E-2,2.865309729E-2
1.117042767E1,4.699999839E-2,-1.000000047E-3,-1.200000010E-2,4.851803635E-2
1.117544214E1,6.000000052E-3,-1.000000047E-3,6.899999827E-2,6.926759533E-2
1.118045660E1,-3.299999982E-2,1.099999994E-2,8.200000226E-2,8.907300578E-2
1.118547112E1,-4.399999976E-2,3.599999845E-2,2.800000086E-2,6.337191741E-2
1.119048559E1,-2.999999933E-2,8.000000380E-3,-1.209999993E-1,1.249199736E-1
1.119550027E1,2.400000021E-2,-4.000000190E-3,-1.620000005E-1,1.638169715E-1
1.120051474E1,9.999999776E-3,2.199999988E-2,-1.070000008E-1,1.096950325E-1
1.120552927E1,9.999999776E-3,8.000000380E-3,8.200000226E-2,8.299397793E-2
1.121054374E1,-3.000000026E-3,8.000000380E-3,2.189999968E-1,2.191666001E-1
1.121555843E1,8.999999613E-3,-4.999999888E-3,1.099999994E-1,1.104807669E-1
1.122057289E1,-3.000000026E-3,-1.799999923E-2,9.600000083E-2,9.771898553E-2
1.122558734E1,-2.800000086E-2,7.000000216E-3,1.500000060E-1,1.527514381E-1
1.123060181E1,-2.800000086E-2,2.099999972E-2,1.909999996E-1,1.941803283E-1
1.123561634E1,2.600000054E-2,-1.899999939E-2,1.780000031E-1,1.808894721E-1
1.124063079E1,1.200000010E-2,-4.999999888E-3,1.400000043E-2,1.910497353E-2
1.124564548E1,-1.000000047E-3,3.200000152E-2,-1.070000008E-1,1.116870640E-1
1.125065994E1,-4.199999943E-2,7.299999893E-2,-3.900000080E-2,9.281163644E-2
1.125567448E1,-4.199999943E-2,3.200000152E-2,5.499999970E-2,7.624303258E-2
1.126068894E1,-2.800000086E-2,-4.899999872E-2,8.200000226E-2,9.954396162E-2
1.126570364E1,1.099999994E-2,-7.100000232E-2,6.899999827E-2,9.961425646E-2
1.127071811E1,2.500000037E-2,-4.300000146E-2,9.600000083E-2,1.081203048E-1
1.127573257E1,1.099999994E-2,-1.600000076E-2,2.049999982E-1,2.059174575E-1
1.128074708E1,1.099999994E-2,-1.600000076E-2,2.049999982E-1,2.059174575E-1
1.128576154E1,-1.000000047E-3,-1.499999966E-2,4.199999943E-2,4.460941540E-2
1.129077623E1,-1.000000047E-3,-1.499999966E-2,-1.350000054E-1,1.358344634E-1
1.129579068E1,1.099999994E-2,-1.000000047E-3,-1.209999993E-1,1.215030857E-1
1.130080522E1,-1.000000047E-3,-1.000000047E-3,1.400000043E-2,1.407124772E-2
1.130581968E1,-1.000000047E-3,-2.600000054E-2,9.600000083E-2,9.946356211E-2
1.131083437E1,-1.000000047E-3,0.000000000E0,8.200000226E-2,8.200609960E-2
1.131584860E1,-1.499999966E-2,0.000000000E0,-2.600000054E-2,3.001666234E-2
1.132086327E1,-2.899999917E-2,0.000000000E0,-7.999999821E-2,8.509406363E-2
1.132587774E1,-1.400000043E-2,0.000000000E0,-1.200000010E-2,1.843908931E-2
1.133089227E1,-2.700000070E-2,1.400000043E-2,1.369999945E-1,1.403353076E-1
1.133590673E1,-1.400000043E-2,0.000000000E0,2.049999982E-1,2.054774909E-1
1.134092142E1,1.200000010E-2,1.400000043E-2,1.099999994E-1,1.115347474E-1
1.134593588E1,1.099999994E-2,3.799999878E-2,-6.599999964E-2,7.694803349E-2
1.135095042E1,-1.000000047E-3,5.200000107E-2,-1.620000005E-1,1.701440574E-1
1.135596488E1,-1.000000047E-3,2.400000021E-2,-1.070000008E-1,1.096631213E-1
1.136097934E1,-2.899999917E-2,2.400000021E-2,2.800000086E-2,4.691481653E-2
1.136599403E1,-1.400000043E-2,2.300000004E-2,6.899999827E-2,7.406753523E-2
1.137100852E1,2.600000054E-2,5.000000075E-2,4.199999943E-2,7.028513395E-2
1.137602305E1,2.600000054E-2,2.300000004E-2,1.500000060E-1,1.539642875E-1
1.138103752E1,0.000000000E0,2.300000004E-2,3.140000105E-1,3.148412403E-1
1.138605220E1,0.000000000E0,8.000000380E-3,3.000000119E-1,3.001066596E-1
1.139106643E1,-2.700000070E-2,8.000000380E-3,1.099999994E-1,1.135473466E-1
1.139608112E1,2.600000054E-2,3.599999845E-2,-6.599999964E-2,7.954872638E-2
1.140109558E1,3.999999911E-2,2.199999988E-2,-3.900000080E-2,6.004165209E-2
1.140611012E1,5.000000075E-2,-4.000000190E-3,4.199999943E-2,6.542170915E-2
1.141112480E1,2.300000004E-2,-4.000000190E-3,1.509999931E-1,1.527939721E-1
1.141613927E1,-1.700000092E-2,-4.000000190E-3,1.369999945E-1,1.381086476E-1
1.142115373E1,8.999999613E-3,8.999999613E-3,5.499999970E-2,5.645352029E-2
1.142616819E1,8.000000380E-3,2.099999972E-2,5.499999970E-2,5.941380279E-2
1.143118273E1,8.000000380E-3,2.099999972E-2,1.509999931E-1,1.526630208E-1
1.143619719E1,-1.799999923E-2,-1.899999939E-2,2.460000068E-1,2.473883653E-1
1.144121189E1,-4.000000190E-3,-6.000000052E-3,1.509999931E-1,1.511720805E-1
1.144622635E1,-1.700000092E-2,1.899999939E-2,-7.999999821E-2,8.396427646E-2
1.145124082E1,-1.700000092E-2,3.299999982E-2,-1.209999993E-1,1.265661877E-1
1.145625536E1,2.300000004E-2,3.299999982E-2,-6.599999964E-2,7.729165507E-2
1.146126982E1,-1.700000092E-2,3.200000152E-2,6.899999827E-2,7.793587037E-2
1.146628454E1,-3.000000026E-3,-7.000000216E-3,5.499999970E-2,5.552476898E-2
1.147129900E1,2.400000021E-2,-1.999999955E-2,-5.299999937E-2,6.152235306E-2
1.147631353E1,9.999999776E-3,6.000000052E-3,-1.070000008E-1,1.076336386E-1
1.148132800E1,9.999999776E-3,-7.000000216E-3,1.400000043E-2,1.857417591E-2
1.148634246E1,-1.499999966E-2,-6.000000052E-3,1.369999945E-1,1.379492606E-1
1.149135693E1,1.099999994E-2,-3.299999982E-2,8.200000226E-2,8.907300578E-2
1.149637162E1,2.500000037E-2,-3.299999982E-2,-1.620000005E-1,1.672064597E-1
1.150138609E1,2.500000037E-2,-3.299999982E-2,-3.120000064E-1,3.147348154E-1
1.150640063E1,-1.400000043E-2,1.799999923E-2,-2.160000056E-1,2.172003739E-1
1.151141509E1,-5.499999970E-2,3.200000152E-2,-1.200000010E-2,6.475337881E-2
1.151642978E1,-4.100000113E-2,4.999999888E-3,1.369999945E-1,1.430908753E-1
1.152144424E1,1.200000010E-2,-2.199999988E-2,9.600000083E-2,9.921693483E-2
1.152645870E1,3.700000048E-2,-1.999999955E-2,1.000000047E-3,4.207136814E-2
1.153147325E1,3.599999845E-2,-1.999999955E-2,1.400000043E-2,4.349712499E-2
1.153648772E1,-3.099999949E-2,1.999999955E-2,2.800000086E-2,4.631414470E-2
1.154150241E1,-4.399999976E-2,-6.000000052E-3,4.199999943E-2,6.112282660E-2
1.154651687E1,-2.800000086E-2,-6.000000052E-3,-1.200000010E-2,3.104835022E-2
1.155153133E1,1.200000010E-2,7.000000216E-3,1.400000043E-2,1.972308337E-2
1.155654587E1,2.500000037E-2,-6.000000052E-3,8.200000226E-2,8.593602499E-2
1.156156031E1,1.200000010E-2,-6.000000052E-3,1.099999994E-1,1.108151608E-1
1.156657478E1,-1.400000043E-2,-4.999999888E-3,1.369999945E-1,1.378042035E-1
1.157158946E1,-1.300000027E-2,-4.999999888E-3,5.499999970E-2,5.673623157E-2
1.157660392E1,1.300000027E-2,-1.899999939E-2,-1.200000010E-2,2.596150971E-2
1.158161846E1,3.999999911E-2,-1.899999939E-2,8.200000226E-2,9.319334889E-2
1.158663293E1,1.200000010E-2,7.000000216E-3,2.319999933E-1,2.324155694E-1
1.159164739E1,2.600000054E-2,-1.899999939E-2,2.870000005E-1,2.888009700E-1
1.159666208E1,2.600000054E-2,-1.899999939E-2,2.319999933E-1,2.342242449E-1
1.160167654E1,-1.400000043E-2,-6.000000052E-3,1.000000047E-3,1.526433794E-2
1.160669108E1,-1.000000047E-3,1.899999939E-2,-9.399999678E-2,9.590620090E-2
1.161170556E1,-2.800000086E-2,4.600000009E-2,-3.900000080E-2,6.649060174E-2
1.161672002E1,-2.800000086E-2,-7.000000216E-3,9.600000083E-2,1.002447017E-1
1.162173448E1,-1.400000043E-2,-6.199999899E-2,1.909999996E-1,2.012982855E-1
1.162674917E1,1.099999994E-2,-5.799999833E-2,1.099999994E-1,1.248398962E-1
1.163176364E1,2.500000037E-2,-1.600000076E-2,8.200000226E-2,8.720665350E-2
1.163677817E1,1.099999994E-2,9.999999776E-3,9.600000083E-2,9.714422347E-2
1.164179263E1,-1.000000047E-3,-3.000000026E-3,5.499999970E-2,5.509083379E-2
1.164680709E1,-1.000000047E-3,-1.499999966E-2,1.000000047E-3,1.506651885E-2
1.165182178E1,1.099999994E-2,-4.199999943E-2,-7.999999821E-2,9.102197353E-2
1.165683624E1,-1.000000047E-3,-1.499999966E-2,-3.900000080E-2,4.179712972E-2
1.166185070E1,-1.499999966E-2,2.500000037E-2,1.000000047E-3,2.917190444E-2
1.166686522E1,-2.600000054E-2,2.300000004E-2,8.200000226E-2,8.904493473E-2
1.167187968E1,-2.600000054E-2,-3.000000026E-3,4.100000113E-2,4.864154727E-2
1.167689413E1,-1.300000027E-2,-3.000000026E-3,-3.900000080E-2,4.121892854E-2
1.168190882E1,-2.600000054E-2,2.300000004E-2,1.400000043E-2,3.742993511E-2
1.168692329E1,-2.400000021E-2,3.400000185E-2,1.230000034E-1,1.298499171E-1
1.169193782E1,-2.400000021E-2,3.400000185E-2,2.319999933E-1,2.357031969E-1
1.169695229E1,-2.400000021E-2,7.000000216E-3,1.230000034E-1,1.255149427E-1
1.170196675E1,2.000000095E-3,-6.000000052E-3,-3.900000080E-2,3.950949334E-2
1.170698143E1,-9.999999776E-3,4.399999976E-2,-7.999999821E-2,9.184769833E-2
1.171199589E1,-2.400000021E-2,5.799999833E-2,-1.070000008E-1,1.240524082E-1
1.171701035E1,-9.999999776E-3,3.000000026E-3,5.499999970E-2,5.598213968E-2
1.172202481E1,-9.999999776E-3,1.700000092E-2,2.049999982E-1,2.059465933E-1
1.172703935E1,-8.999999613E-3,5.400000140E-2,2.319999933E-1,2.383715525E-1
1.173205381E1,4.000000190E-3,6.700000167E-2,2.319999933E-1,2.415139688E-1
1.173706827E1,-8.999999613E-3,2.600000054E-2,1.909999996E-1,1.929715002E-1
1.174208296E1,-2.300000004E-2,-1.400000043E-2,1.509999931E-1,1.533818696E-1
1.174709744E1,1.600000076E-2,-3.799999878E-2,4.199999943E-2,5.885575489E-2
1.175211197E1,2.000000095E-3,-1.099999994E-2,-7.999999821E-2,8.077747033E-2
1.175712644E1,2.999999933E-2,-9.999999776E-3,-9.399999678E-2,9.917660687E-2
1.176214092E1,2.999999933E-2,2.000000095E-3,6.899999827E-2,7.526619242E-2
1.176715561E1,1.499999966E-2,-9.999999776E-3,1.369999945E-1,1.381810352E-1
1.177217006E1,1.000000047E-3,-2.300000004E-2,8.200000226E-2,8.517041959E-2
1.177718452E1,1.499999966E-2,-9.999999776E-3,-3.900000080E-2,4.296510268E-2
1.178219906E1,1.499999966E-2,3.000000026E-3,-2.600000054E-2,3.016620656E-2
1.178721351E1,1.400000043E-2,3.000000026E-3,5.499999970E-2,5.683308877E-2
1.179222797E1,0.000000000E0,-2.300000004E-2,1.509999931E-1,1.527416051E-1
1.179724266E1,1.400000043E-2,-2.300000004E-2,9.600000083E-2,9.970456446E-2
1.180225713E1,1.400000043E-2,-9.999999776E-3,-7.999999821E-2,8.182908848E-2
1.180727167E1,1.300000027E-2,1.499999966E-2,-2.300000042E-1,2.308549370E-1
1.181228606E1,0.000000000E0,1.499999966E-2,-1.889999956E-1,1.895942993E-1
1.181730060E1,-1.400000043E-2,1.499999966E-2,-6.599999964E-2,6.911584446E-2
1.182231507E1,-2.700000070E-2,1.000000047E-3,-1.200000010E-2,2.956349168E-2
1.182732952E1,-1.300000027E-2,1.000000047E-3,-2.600000054E-2,2.908607975E-2
1.183234421E1,-2.600000054E-2,2.800000086E-2,-3.900000080E-2,5.459853605E-2
1.183735868E1,-2.600000054E-2,1.499999966E-2,2.800000086E-2,4.104875231E-2
1.184237321E1,1.400000043E-2,-2.500000037E-2,1.509999931E-1,1.536944955E-1
1.184738768E1,2.500000037E-2,-2.300000004E-2,9.600000083E-2,1.018331978E-1
1.185240212E1,3.900000080E-2,-2.300000004E-2,-1.209999993E-1,1.291936527E-1
1.185741681E1,5.200000107E-2,-2.300000004E-2,-2.160000056E-1,2.233584620E-1
1.186243128E1,-1.499999966E-2,1.700000092E-2,-1.620000005E-1,1.635787278E-1
1.186744574E1,-5.200000107E-2,1.499999966E-2,-2.600000054E-2,6.004165329E-2
1.187246028E1,-3.799999878E-2,2.000000095E-3,1.099999994E-1,1.163958753E-1
1.187747473E1,-9.999999776E-3,-1.099999994E-2,1.369999945E-1,1.378042035E-1
1.188248920E1,2.899999917E-2,-1.099999994E-2,8.200000226E-2,8.766983701E-2
1.188750389E1,3.999999911E-2,-9.999999776E-3,1.369999945E-1,1.430699075E-1
1.189251836E1,0.000000000E0,2.000000095E-3,2.189999968E-1,2.190091290E-1
1.189753282E1,-2.700000070E-2,2.000000095E-3,2.590000033E-1,2.604112167E-1
1.190254729E1,-2.700000070E-2,-2.400000021E-2,9.600000083E-2,1.025719270E-1
1.190756182E1,-1.300000027E-2,-9.999999776E-3,-1.209999993E-1,1.221065102E-1
1.191257628E1,0.000000000E0,-8.999999613E-3,-9.399999678E-2,9.442986492E-2
1.191759075E1,1.400000043E-2,-2.300000004E-2,8.200000226E-2,8.630759170E-2
1.192260544E1,1.400000043E-2,-8.999999613E-3,2.460000068E-1,2.465623721E-1
1.192760617E1,-1.099999994E-2,1.600000076E-2,9.600000083E-2,9.794386241E-2
1.193260770E1,-1.099999994E-2,1.600000076E-2,9.600000083E-2,9.794386241E-2
1.193760923E1,-1.099999994E-2,1.600000076E-2,9.600000083E-2,9.794386241E-2
1.194261075E1,-1.099999994E-2,1.600000076E-2,9.600000083E-2,9.794386241E-2
1.194761228E1,-1.099999994E-2,1.499999966E-2,9.600000083E-2,9.778548026E-2
1.195261381E1,-1.099999994E-2,1.499999966E-2,9.600000083E-2,9.778548026E-2
1.195761534E1,-1.099999994E-2,1.600000076E-2,9.600000083E-2,9.794386241E-2
1.196261687E1,-1.099999994E-2,1.600000076E-2,9.600000083E-2,9.794386241E-2
1.196761840E1,-1.099999994E-2,1.600000076E-2,9.600000083E-2,9.794386241E-2
1.197261993E1,-1.099999994E-2,1.499999966E-2,9.600000083E-2,9.778548026E-2
1.198199929E1,-1.099999994E-2,-3.799999878E-2,9.600000083E-2,1.038315947E-1
1.198302217E1,2.899999917E-2,-6.499999762E-2,5.499999970E-2,8.994998393E-2
1.198779384E1,2.000000095E-3,1.499999966E-2,8.200000226E-2,8.338465304E-2
1.199280853E1,3.999999911E-2,2.700000070E-2,1.369999945E-1,1.452515007E-1
1.199782300E1,-2.800000086E-2,2.700000070E-2,1.640000045E-1,1.685497006E-1
1.200283746E1,0.000000000E0,-1.300000027E-2,1.000000047E-3,1.303840508E-2
1.200785198E1,2.600000054E-2,-1.300000027E-2,-1.620000005E-1,1.645873634E-1
1.201286644E1,3.700000048E-2,0.000000000E0,-1.749999970E-1,1.788686641E-1
1.201788090E1,2.300000004E-2,0.000000000E0,-6.599999964E-2,6.989277470E-2
1.202289560E1,-4.000000190E-3,1.300000027E-2,8.299999684E-2,8.410707155E-2
1.202791006E1,-3.099999949E-2,0.000000000E0,9.600000083E-2,1.008811188E-1
1.203292453E1,-1.600000076E-2,-1.200000010E-2,-2.500000037E-2,3.201562190E-2
1.203793907E1,-2.000000095E-3,-1.200000010E-2,-6.599999964E-2,6.711184661E-2
1.204295353E1,-1.600000076E-2,1.400000043E-2,6.899999827E-2,7.220110663E-2
1.204796801E1,-2.999999933E-2,2.800000086E-2,2.189999968E-1,2.228115764E-1
1.205298270E1,9.999999776E-3,1.300000027E-2,2.599999905E-1,2.605167846E-1
1.205799717E1,2.300000004E-2,0.000000000E0,9.600000083E-2,9.871676738E-2
1.206301163E1,8.999999613E-3,0.000000000E0,-1.070000008E-1,1.073778383E-1
1.206802607E1,-1.700000092E-2,2.700000070E-2,-1.889999956E-1,1.916741986E-1
1.207304053E1,-2.800000086E-2,1.200000010E-2,-7.999999821E-2,8.560373686E-2
1.207805506E1,-4.199999943E-2,1.200000010E-2,8.200000226E-2,9.290855895E-2
1.208306953E1,-1.499999966E-2,-1.000000047E-3,9.600000083E-2,9.716995498E-2
1.208808399E1,1.200000010E-2,1.200000010E-2,1.099999994E-1,1.113013921E-1
1.209309867E1,-1.000000047E-3,1.099999994E-2,1.640000045E-1,1.643715349E-1
1.209811313E1,-1.000000047E-3,1.099999994E-2,1.509999931E-1,1.514034277E-1
1.210312759E1,1.200000010E-2,-1.499999966E-2,1.230000034E-1,1.244909669E-1
1.210814214E1,1.200000010E-2,-2.899999917E-2,1.000000047E-3,3.140063621E-2
1.211315660E1,2.400000021E-2,-1.400000043E-2,-9.399999678E-2,9.802040306E-2
1.211817106E1,2.300000004E-2,-2.800000086E-2,-6.599999964E-2,7.529276196E-2
1.212318552E1,3.700000048E-2,-4.100000113E-2,-2.500000037E-2,6.062177948E-2
1.212820022E1,9.999999776E-3,-1.400000043E-2,1.400000043E-2,2.218107346E-2
1.213321468E1,-3.000000026E-3,-1.300000027E-2,1.000000047E-3,1.337908843E-2
1.213822915E1,-1.600000076E-2,-1.300000027E-2,-1.200000010E-2,2.385372159E-2
1.214324364E1,-3.000000026E-3,-1.300000027E-2,6.899999827E-2,7.027801768E-2
1.214825811E1,-1.600000076E-2,0.000000000E0,1.230000034E-1,1.240362885E-1
1.215327257E1,-2.000000095E-3,-2.500000037E-2,1.369999945E-1,1.392766977E-1
1.215828703E1,-1.600000076E-2,2.000000095E-3,8.200000226E-2,8.357033203E-2
1.216330149E1,-2.899999917E-2,-1.099999994E-2,-5.299999937E-2,6.140846753E-2
